UserID,Date,TimeSpentSeconds,Device,VisitFrequency,ProductType,ProductDescription
302,2021-03-04 17:00:00,535,Desktop,18,Accessories, Bowtie
302,2021-03-04 18:00:00,484,Mobile,12,Sandals, Wedge Sandals
302,2021-03-04 19:00:00,172,Desktop,19,Watches, Digital Watch
302,2021-03-04 20:00:00,352,Mobile,14,Gloves, Touchscreen Gloves
302,2021-03-04 21:00:00,593,Mobile,4,Ties, Bowtie
303,2021-03-04 22:00:00,64,Desktop,7,Shirts, Casual Shirt
303,2021-03-04 23:00:00,320,Tablet,17,Swimwear, Swim Shirt
303,2021-03-05 00:00:00,586,Desktop,2,Jewelry, Earrings
303,2021-03-05 01:00:00,430,Desktop,10,Accessories, Belt
303,2021-03-05 02:00:00,595,Mobile,12,Boots, Combat Boots
304,2021-03-05 03:00:00,557,Mobile,5,Jeans, Skinny Jeans
304,2021-03-05 04:00:00,599,Mobile,2,Jeans, Distressed Jeans
304,2021-03-05 05:00:00,400,Tablet,16,Skincare, Eye Cream
304,2021-03-05 06:00:00,111,Mobile,3,Accessories, Pocket Square
304,2021-03-05 07:00:00,564,Desktop,2,Backpacks, Travel Backpack
305,2021-03-05 08:00:00,186,Mobile,2,Swimwear, Swim Trunks
305,2021-03-05 09:00:00,29,Desktop,13,Dresses, Cocktail Dress
305,2021-03-05 10:00:00,191,Desktop,14,Belts, Webbed Belt
305,2021-03-05 11:00:00,158,Desktop,12,Sweaters, Cable Knit Sweater
305,2021-03-05 12:00:00,107,Mobile,15,Shirts, Graphic Shirt
306,2021-03-05 13:00:00,353,Desktop,2,Suits, Casual Suit
306,2021-03-05 14:00:00,53,Mobile,10,Scarves, Silk Scarf
306,2021-03-05 15:00:00,420,Desktop,6,Pants, Chinos
306,2021-03-05 16:00:00,280,Mobile,5,Skincare, Cleanser
306,2021-03-05 17:00:00,361,Desktop,8,Skincare, Serum
307,2021-03-05 18:00:00,436,Mobile,15,Accessories, Bowtie
307,2021-03-05 19:00:00,414,Mobile,14,Pants, Chinos
307,2021-03-05 20:00:00,290,Desktop,12,Scarves, Fringe Scarf
307,2021-03-05 21:00:00,82,Desktop,19,Jewelry, Necklace
307,2021-03-05 22:00:00,203,Desktop,9,Watches, Smart Watch
308,2021-03-05 23:00:00,254,Mobile,14,Boots, Hiking Boots
308,2021-03-06 00:00:00,9,Desktop,17,Backpacks, Laptop Backpack
308,2021-03-06 01:00:00,80,Desktop,14,Watches, Dress Watch
308,2021-03-06 02:00:00,190,Mobile,16,Dresses, Cocktail Dress
308,2021-03-06 03:00:00,509,Mobile,5,Belts, Braided Belt
309,2021-03-06 04:00:00,276,Mobile,12,Backpacks, Canvas Backpack
309,2021-03-06 05:00:00,249,Tablet,11,Shorts, Cargo Shorts
309,2021-03-06 06:00:00,116,Desktop,14,Heels, Wedge Heels
309,2021-03-06 07:00:00,148,Tablet,6,Shirts, Formal Shirt
309,2021-03-06 08:00:00,573,Mobile,6,Heels, Wedge Heels
310,2021-03-06 09:00:00,194,Mobile,3,Belts, Studded Belt
310,2021-03-06 10:00:00,23,Desktop,10,T-Shirts, Graphic T-Shirt
310,2021-03-06 11:00:00,406,Desktop,10,Jackets, Denim Jacket
310,2021-03-06 12:00:00,270,Desktop,8,Hats, Trucker Hat
310,2021-03-06 13:00:00,413,Mobile,1,Boots, Combat Boots
311,2021-03-06 14:00:00,32,Mobile,19,Skincare, Serum
311,2021-03-06 15:00:00,388,Desktop,7,Boots, Hiking Boots
311,2021-03-06 16:00:00,289,Mobile,15,Accessories, Belt
311,2021-03-06 17:00:00,566,Desktop,7,Belts, Studded Belt
311,2021-03-06 18:00:00,71,Tablet,1,Shirts, Casual Shirt
312,2021-03-06 19:00:00,536,Mobile,16,Ties, Silk Tie
312,2021-03-06 20:00:00,161,Mobile,4,Gloves, Wool Gloves
312,2021-03-06 21:00:00,357,Desktop,17,Skincare, Face Mask
312,2021-03-06 22:00:00,314,Mobile,9,Shorts, Bermuda Shorts
312,2021-03-06 23:00:00,86,Mobile,15,Gloves, Knit Gloves
313,2021-03-07 00:00:00,191,Mobile,16,Boots, Combat Boots
313,2021-03-07 01:00:00,51,Mobile,14,Shirts, Printed Shirt
313,2021-03-07 02:00:00,542,Desktop,4,Scarves, Infinity Scarf
313,2021-03-07 03:00:00,377,Desktop,3,Ties, Bowtie
313,2021-03-07 04:00:00,310,Mobile,12,Suits, Casual Suit
314,2021-03-07 05:00:00,164,Desktop,2,Hoodies, Zip-Up Hoodie
314,2021-03-07 06:00:00,418,Mobile,12,Jeans, Distressed Jeans
314,2021-03-07 07:00:00,590,Mobile,6,Skincare, Cleanser
314,2021-03-07 08:00:00,400,Desktop,15,Accessories, Pocket Square
314,2021-03-07 09:00:00,121,Desktop,19,Hats, Bucket Hat
315,2021-03-07 10:00:00,465,Mobile,3,Swimwear, Rash Guard
315,2021-03-07 11:00:00,393,Desktop,17,Scarves, Knit Scarf
315,2021-03-07 12:00:00,318,Desktop,2,Sunglasses, Round Sunglasses
315,2021-03-07 13:00:00,81,Mobile,13,Boots, Ankle Boots
315,2021-03-07 14:00:00,595,Desktop,19,Accessories, Belt
316,2021-03-07 15:00:00,151,Desktop,9,Scarves, Plaid Scarf
316,2021-03-07 16:00:00,166,Desktop,1,Belts, Studded Belt
316,2021-03-07 17:00:00,466,Mobile,14,Accessories, Pocket Square
316,2021-03-07 18:00:00,111,Desktop,19,Swimwear, Rash Guard
316,2021-03-07 19:00:00,430,Desktop,1,Bags, Crossbody Bag
317,2021-03-07 20:00:00,382,Mobile,3,Jeans, Bootcut Jeans
317,2021-03-07 21:00:00,32,Mobile,2,Backpacks, Travel Backpack
317,2021-03-07 22:00:00,573,Mobile,4,Sunglasses, Cat-Eye Sunglasses
317,2021-03-07 23:00:00,560,Desktop,8,Accessories, Necktie
317,2021-03-08 00:00:00,211,Mobile,15,Skincare, Serum
318,2021-03-08 01:00:00,233,Tablet,13,Sandals, Flat Sandals
318,2021-03-08 02:00:00,139,Mobile,4,Sneakers, Canvas Sneakers
318,2021-03-08 03:00:00,333,Mobile,12,Jackets, Denim Jacket
318,2021-03-08 04:00:00,59,Tablet,12,Jeans, Bootcut Jeans
318,2021-03-08 05:00:00,558,Desktop,7,Sunglasses, Cat-Eye Sunglasses
319,2021-03-08 06:00:00,437,Desktop,5,Skincare, Eye Cream
319,2021-03-08 07:00:00,351,Desktop,13,Shirts, Formal Shirt
319,2021-03-08 08:00:00,182,Mobile,11,Accessories, Pocket Square
319,2021-03-08 09:00:00,78,Desktop,7,Gloves, Wool Gloves
319,2021-03-08 10:00:00,31,Mobile,12,Swimwear, Rash Guard
320,2021-03-08 11:00:00,92,Mobile,12,Gloves, Touchscreen Gloves
320,2021-03-08 12:00:00,491,Mobile,11,Sweaters, V-Neck Sweater
320,2021-03-08 13:00:00,108,Desktop,2,Boots, Ankle Boots
320,2021-03-08 14:00:00,327,Desktop,9,T-Shirts, Plain T-Shirt
320,2021-03-08 15:00:00,585,Tablet,15,Belts, Studded Belt
321,2021-03-08 16:00:00,310,Desktop,19,Dresses, Wrap Dress
321,2021-03-08 17:00:00,185,Desktop,18,Makeup, Eyeshadow
321,2021-03-08 18:00:00,232,Desktop,12,Hoodies, Athletic Hoodie
321,2021-03-08 19:00:00,250,Mobile,6,Sunglasses, Round Sunglasses
321,2021-03-08 20:00:00,478,Tablet,10,Jeans, Distressed Jeans
322,2021-03-08 21:00:00,311,Mobile,9,Boots, Chelsea Boots
322,2021-03-08 22:00:00,312,Mobile,4,Shirts, Formal Shirt
322,2021-03-08 23:00:00,145,Mobile,13,Scarves, Silk Scarf
322,2021-03-09 00:00:00,331,Desktop,5,Suits, Tuxedo
322,2021-03-09 01:00:00,34,Mobile,14,Shorts, Chino Shorts
323,2021-03-09 02:00:00,219,Mobile,13,Suits, Casual Suit
323,2021-03-09 03:00:00,579,Desktop,18,Sneakers, Classic Sneakers
323,2021-03-09 04:00:00,245,Mobile,4,Sweaters, Cable Knit Sweater
323,2021-03-09 05:00:00,521,Desktop,13,Sweaters, Turtleneck Sweater
323,2021-03-09 06:00:00,579,Tablet,2,Skincare, Eye Cream
324,2021-03-09 07:00:00,540,Mobile,4,Jewelry, Bracelet
324,2021-03-09 08:00:00,77,Mobile,19,Ties, Woven Tie
324,2021-03-09 09:00:00,568,Desktop,9,Belts, Studded Belt
324,2021-03-09 10:00:00,415,Mobile,8,Sunglasses, Square Sunglasses
324,2021-03-09 11:00:00,292,Tablet,10,Backpacks, Daypack
325,2021-03-09 12:00:00,161,Desktop,7,Makeup, Concealer
325,2021-03-09 13:00:00,95,Desktop,8,Jewelry, Ring
325,2021-03-09 14:00:00,86,Mobile,18,Swimwear, Swim Trunks
325,2021-03-09 15:00:00,315,Desktop,3,T-Shirts, Graphic T-Shirt
325,2021-03-09 16:00:00,368,Mobile,1,Ties, Woven Tie
326,2021-03-09 17:00:00,363,Desktop,13,Watches, Sports Watch
326,2021-03-09 18:00:00,341,Mobile,9,Jeans, Bootcut Jeans
326,2021-03-09 19:00:00,48,Desktop,15,Scarves, Plaid Scarf
326,2021-03-09 20:00:00,569,Mobile,7,Jackets, Blazer
326,2021-03-09 21:00:00,220,Mobile,6,Shirts, Formal Shirt
327,2021-03-09 22:00:00,407,Mobile,17,Shirts, Printed Shirt
327,2021-03-09 23:00:00,566,Mobile,5,Sneakers, Running Shoes
327,2021-03-10 00:00:00,552,Mobile,3,Jackets, Windbreaker
327,2021-03-10 01:00:00,52,Desktop,2,Hoodies, Pullover Hoodie
327,2021-03-10 02:00:00,490,Mobile,8,Sweaters, Cable Knit Sweater
328,2021-03-10 03:00:00,582,Desktop,8,Jewelry, Necklace
328,2021-03-10 04:00:00,511,Tablet,14,Jewelry, Ring
328,2021-03-10 05:00:00,61,Mobile,11,Dresses, Cocktail Dress
328,2021-03-10 06:00:00,513,Mobile,10,Sneakers, Classic Sneakers
328,2021-03-10 07:00:00,183,Desktop,11,Heels, Platform Heels
329,2021-03-10 08:00:00,17,Tablet,16,Pants, Chinos
329,2021-03-10 09:00:00,145,Mobile,18,Suits, Double-Breasted Suit
329,2021-03-10 10:00:00,110,Mobile,18,Swimwear, Board Shorts
329,2021-03-10 11:00:00,150,Mobile,15,Bags, Clutch Bag
329,2021-03-10 12:00:00,166,Desktop,16,Sweaters, Cable Knit Sweater
330,2021-03-10 13:00:00,131,Mobile,1,Pants, Track Pants
330,2021-03-10 14:00:00,395,Desktop,14,Belts, Braided Belt
330,2021-03-10 15:00:00,497,Desktop,6,Belts, Canvas Belt
330,2021-03-10 16:00:00,43,Mobile,16,Skincare, Face Mask
330,2021-03-10 17:00:00,183,Mobile,4,Shirts, Printed Shirt
331,2021-03-10 18:00:00,558,Tablet,2,Jeans, Bootcut Jeans
331,2021-03-10 19:00:00,392,Mobile,8,Watches, Analog Watch
331,2021-03-10 20:00:00,200,Desktop,6,Swimwear, Swim Briefs
331,2021-03-10 21:00:00,420,Tablet,14,Hoodies, Pullover Hoodie
331,2021-03-10 22:00:00,544,Desktop,7,Jewelry, Bracelet
332,2021-03-10 23:00:00,30,Mobile,2,Pants, Dress Pants
332,2021-03-11 00:00:00,352,Mobile,4,Backpacks, Hiking Backpack
332,2021-03-11 01:00:00,111,Mobile,9,Bags, Backpack
332,2021-03-11 02:00:00,576,Mobile,12,Dresses, Wrap Dress
332,2021-03-11 03:00:00,510,Desktop,7,Skincare, Moisturizer
333,2021-03-11 04:00:00,231,Mobile,14,Sandals, Gladiator Sandals
333,2021-03-11 05:00:00,455,Desktop,13,Scarves, Infinity Scarf
333,2021-03-11 06:00:00,437,Desktop,4,Shorts, Cargo Shorts
333,2021-03-11 07:00:00,157,Desktop,11,Sandals, Wedge Sandals
333,2021-03-11 08:00:00,229,Desktop,6,Heels, Wedge Heels
334,2021-03-11 09:00:00,484,Mobile,8,Jeans, Bootcut Jeans
334,2021-03-11 10:00:00,221,Tablet,1,Scarves, Knit Scarf
334,2021-03-11 11:00:00,99,Desktop,14,Ties, Silk Tie
334,2021-03-11 12:00:00,106,Desktop,18,Sandals, Wedge Sandals
334,2021-03-11 13:00:00,295,Desktop,16,Jackets, Leather Jacket
335,2021-03-11 14:00:00,440,Desktop,5,Belts, Studded Belt
335,2021-03-11 15:00:00,304,Mobile,12,Gloves, Wool Gloves
335,2021-03-11 16:00:00,481,Mobile,16,Swimwear, Swim Trunks
335,2021-03-11 17:00:00,167,Desktop,16,Shorts, Bermuda Shorts
335,2021-03-11 18:00:00,546,Desktop,3,Suits, Business Suit
336,2021-03-11 19:00:00,441,Desktop,6,Pants, Dress Pants
336,2021-03-11 20:00:00,58,Tablet,19,Boots, Chelsea Boots
336,2021-03-11 21:00:00,391,Desktop,2,Jeans, Distressed Jeans
336,2021-03-11 22:00:00,347,Tablet,3,Heels, Stiletto Heels
336,2021-03-11 23:00:00,596,Mobile,19,Boots, Hiking Boots
337,2021-03-12 00:00:00,135,Mobile,1,Belts, Braided Belt
337,2021-03-12 01:00:00,197,Desktop,19,Shorts, Chino Shorts
337,2021-03-12 02:00:00,463,Desktop,14,Hoodies, Athletic Hoodie
337,2021-03-12 03:00:00,60,Desktop,18,Accessories, Necktie
337,2021-03-12 04:00:00,156,Mobile,6,Watches, Analog Watch
338,2021-03-12 05:00:00,332,Desktop,4,Ties, Woven Tie
338,2021-03-12 06:00:00,127,Tablet,10,Heels, Block Heels
338,2021-03-12 07:00:00,97,Desktop,18,T-Shirts, Graphic T-Shirt
338,2021-03-12 08:00:00,112,Desktop,15,Makeup, Foundation
338,2021-03-12 09:00:00,308,Mobile,5,Gloves, Touchscreen Gloves
339,2021-03-12 10:00:00,402,Desktop,19,Scarves, Silk Scarf
339,2021-03-12 11:00:00,422,Desktop,17,Gloves, Knit Gloves
339,2021-03-12 12:00:00,416,Desktop,10,Heels, Ankle-strap Heels
339,2021-03-12 13:00:00,598,Mobile,4,Belts, Leather Belt
339,2021-03-12 14:00:00,339,Desktop,15,Jeans, Skinny Jeans
340,2021-03-12 15:00:00,318,Tablet,13,Gloves, Wool Gloves
340,2021-03-12 16:00:00,160,Mobile,13,Backpacks, Daypack
340,2021-03-12 17:00:00,243,Desktop,17,Accessories, Necktie
340,2021-03-12 18:00:00,265,Mobile,18,Dresses, Cocktail Dress
340,2021-03-12 19:00:00,591,Desktop,5,Belts, Studded Belt
341,2021-03-12 20:00:00,485,Desktop,8,Scarves, Infinity Scarf
341,2021-03-12 21:00:00,510,Desktop,15,Gloves, Touchscreen Gloves
341,2021-03-12 22:00:00,61,Desktop,14,Makeup, Concealer
341,2021-03-12 23:00:00,388,Mobile,6,Sandals, Wedge Sandals
341,2021-03-13 00:00:00,154,Mobile,18,Shorts, Denim Shorts
342,2021-03-13 01:00:00,548,Mobile,4,Jewelry, Anklet
342,2021-03-13 02:00:00,5,Desktop,5,Sneakers, High-Top Sneakers
342,2021-03-13 03:00:00,123,Mobile,4,Shorts, Denim Shorts
342,2021-03-13 04:00:00,100,Tablet,5,Backpacks, Travel Backpack
342,2021-03-13 05:00:00,174,Mobile,14,Sunglasses, Wayfarer Sunglasses
343,2021-03-13 06:00:00,417,Desktop,19,Skincare, Cleanser
343,2021-03-13 07:00:00,538,Desktop,12,Watches, Sports Watch
343,2021-03-13 08:00:00,344,Mobile,12,Makeup, Mascara
343,2021-03-13 09:00:00,336,Mobile,6,Belts, Leather Belt
343,2021-03-13 10:00:00,284,Desktop,5,Skincare, Cleanser
344,2021-03-13 11:00:00,278,Desktop,10,Jackets, Windbreaker
344,2021-03-13 12:00:00,226,Desktop,10,Suits, Tuxedo
344,2021-03-13 13:00:00,205,Desktop,19,Sandals, Slide Sandals
344,2021-03-13 14:00:00,272,Desktop,4,Pants, Dress Pants
344,2021-03-13 15:00:00,243,Mobile,16,Sandals, Wedge Sandals
345,2021-03-13 16:00:00,454,Desktop,19,Sneakers, Classic Sneakers
345,2021-03-13 17:00:00,529,Mobile,10,Hoodies, Zip-Up Hoodie
345,2021-03-13 18:00:00,49,Desktop,3,Sunglasses, Cat-Eye Sunglasses
345,2021-03-13 19:00:00,11,Mobile,5,Jeans, Skinny Jeans
345,2021-03-13 20:00:00,31,Mobile,1,Jeans, Distressed Jeans
346,2021-03-13 21:00:00,432,Mobile,16,Makeup, Mascara
346,2021-03-13 22:00:00,399,Desktop,19,Sunglasses, Square Sunglasses
346,2021-03-13 23:00:00,316,Mobile,8,Shorts, Chino Shorts
346,2021-03-14 00:00:00,395,Mobile,11,Belts, Leather Belt
346,2021-03-14 01:00:00,256,Desktop,12,Swimwear, Swim Briefs
347,2021-03-14 02:00:00,99,Mobile,14,Hats, Trucker Hat
347,2021-03-14 03:00:00,506,Mobile,7,Pants, Chinos
347,2021-03-14 04:00:00,106,Desktop,13,Skincare, Eye Cream
347,2021-03-14 05:00:00,124,Desktop,12,Suits, Tuxedo
347,2021-03-14 06:00:00,25,Desktop,13,Backpacks, Hiking Backpack
348,2021-03-14 07:00:00,503,Desktop,6,Shorts, Athletic Shorts
348,2021-03-14 08:00:00,525,Desktop,6,Boots, Combat Boots
348,2021-03-14 09:00:00,288,Mobile,3,Boots, Ankle Boots
348,2021-03-14 10:00:00,49,Desktop,4,Hats, Trucker Hat
348,2021-03-14 11:00:00,278,Desktop,3,Makeup, Eyeshadow
349,2021-03-14 12:00:00,448,Desktop,17,Ties, Bowtie
349,2021-03-14 13:00:00,130,Mobile,10,Sweaters, Cable Knit Sweater
349,2021-03-14 14:00:00,429,Desktop,17,Skincare, Cleanser
349,2021-03-14 15:00:00,181,Mobile,17,Bags, Crossbody Bag
349,2021-03-14 16:00:00,33,Mobile,16,Makeup, Concealer
350,2021-03-14 17:00:00,570,Desktop,16,Bags, Clutch Bag
350,2021-03-14 18:00:00,303,Desktop,1,Suits, Casual Suit
350,2021-03-14 19:00:00,441,Mobile,17,Heels, Platform Heels
350,2021-03-14 20:00:00,539,Mobile,10,Jackets, Blazer
350,2021-03-14 21:00:00,536,Mobile,13,Heels, Wedge Heels
351,2021-03-14 22:00:00,471,Mobile,6,Suits, Single-Breasted Suit
351,2021-03-14 23:00:00,495,Desktop,13,Hats, Wide Brim Hat
351,2021-03-15 00:00:00,597,Mobile,19,Watches, Digital Watch
351,2021-03-15 01:00:00,318,Desktop,5,Jackets, Blazer
351,2021-03-15 02:00:00,520,Desktop,14,Sandals, Wedge Sandals
352,2021-03-15 03:00:00,52,Mobile,10,T-Shirts, Striped T-Shirt
352,2021-03-15 04:00:00,547,Desktop,4,Heels, Platform Heels
352,2021-03-15 05:00:00,543,Tablet,8,Sneakers, Canvas Sneakers
352,2021-03-15 06:00:00,389,Desktop,11,Watches, Smart Watch
352,2021-03-15 07:00:00,496,Desktop,14,Hoodies, Pullover Hoodie
353,2021-03-15 08:00:00,157,Tablet,10,Ties, Bowtie
353,2021-03-15 09:00:00,524,Tablet,5,Sweaters, Crewneck Sweater
353,2021-03-15 10:00:00,437,Desktop,4,Sweaters, Crewneck Sweater
353,2021-03-15 11:00:00,91,Tablet,5,Jewelry, Ring
353,2021-03-15 12:00:00,63,Mobile,8,Sunglasses, Square Sunglasses
354,2021-03-15 13:00:00,45,Desktop,9,Makeup, Foundation
354,2021-03-15 14:00:00,218,Tablet,4,Jackets, Windbreaker
354,2021-03-15 15:00:00,59,Mobile,5,T-Shirts, Graphic T-Shirt
354,2021-03-15 16:00:00,298,Mobile,2,Hoodies, Fleece Hoodie
354,2021-03-15 17:00:00,90,Desktop,7,Backpacks, Travel Backpack
355,2021-03-15 18:00:00,121,Tablet,11,Makeup, Mascara
355,2021-03-15 19:00:00,328,Mobile,10,Sweaters, Turtleneck Sweater
355,2021-03-15 20:00:00,265,Mobile,13,Hats, Baseball Cap
355,2021-03-15 21:00:00,561,Mobile,7,Hoodies, Zip-Up Hoodie
355,2021-03-15 22:00:00,264,Desktop,6,Ties, Skinny Tie
356,2021-03-15 23:00:00,308,Desktop,3,Accessories, Necktie
356,2021-03-16 00:00:00,570,Mobile,11,Hats, Beanie
356,2021-03-16 01:00:00,24,Mobile,17,Shorts, Bermuda Shorts
356,2021-03-16 02:00:00,569,Desktop,8,Heels, Block Heels
356,2021-03-16 03:00:00,548,Mobile,16,Hats, Trucker Hat
357,2021-03-16 04:00:00,402,Mobile,16,Shorts, Bermuda Shorts
357,2021-03-16 05:00:00,356,Tablet,5,Sweaters, Cable Knit Sweater
357,2021-03-16 06:00:00,470,Desktop,17,Scarves, Infinity Scarf
357,2021-03-16 07:00:00,127,Mobile,15,Suits, Single-Breasted Suit
357,2021-03-16 08:00:00,494,Desktop,6,Heels, Stiletto Heels
358,2021-03-16 09:00:00,128,Desktop,14,Shorts, Cargo Shorts
358,2021-03-16 10:00:00,354,Mobile,13,Dresses, Cocktail Dress
358,2021-03-16 11:00:00,205,Mobile,4,Jackets, Windbreaker
358,2021-03-16 12:00:00,479,Desktop,12,Dresses, Wrap Dress
358,2021-03-16 13:00:00,264,Tablet,11,Hats, Bucket Hat
359,2021-03-16 14:00:00,10,Desktop,16,Hoodies, Pullover Hoodie
359,2021-03-16 15:00:00,263,Desktop,6,Skincare, Moisturizer
359,2021-03-16 16:00:00,52,Tablet,9,Sweaters, Crewneck Sweater
359,2021-03-16 17:00:00,479,Mobile,9,Makeup, Eyeshadow
359,2021-03-16 18:00:00,24,Desktop,17,Pants, Track Pants
360,2021-03-16 19:00:00,389,Mobile,9,Gloves, Touchscreen Gloves
360,2021-03-16 20:00:00,238,Desktop,18,Jeans, Distressed Jeans
360,2021-03-16 21:00:00,57,Mobile,8,Bags, Clutch Bag
360,2021-03-16 22:00:00,150,Desktop,13,Watches, Smart Watch
360,2021-03-16 23:00:00,349,Mobile,10,Swimwear, Board Shorts
361,2021-03-17 00:00:00,384,Desktop,13,Boots, Hiking Boots
361,2021-03-17 01:00:00,253,Desktop,16,Bags, Tote Bag
361,2021-03-17 02:00:00,578,Desktop,5,Sweaters, Cardigan
361,2021-03-17 03:00:00,373,Desktop,8,Gloves, Knit Gloves
361,2021-03-17 04:00:00,395,Mobile,17,Hats, Baseball Cap
362,2021-03-17 05:00:00,485,Desktop,14,Swimwear, Swim Trunks
362,2021-03-17 06:00:00,485,Mobile,4,Jeans, Straight Jeans
362,2021-03-17 07:00:00,436,Mobile,2,Pants, Chinos
362,2021-03-17 08:00:00,122,Desktop,16,Watches, Dress Watch
362,2021-03-17 09:00:00,338,Mobile,10,Bags, Backpack
363,2021-03-17 10:00:00,306,Mobile,12,Belts, Studded Belt
363,2021-03-17 11:00:00,533,Mobile,17,Ties, Woven Tie
363,2021-03-17 12:00:00,221,Mobile,3,Swimwear, Swim Briefs
363,2021-03-17 13:00:00,574,Mobile,6,Bags, Clutch Bag
363,2021-03-17 14:00:00,201,Desktop,1,Accessories, Pocket Square
364,2021-03-17 15:00:00,148,Mobile,19,Skincare, Serum
364,2021-03-17 16:00:00,459,Desktop,6,Pants, Cargo Pants
364,2021-03-17 17:00:00,440,Desktop,7,Dresses, Summer Dress
364,2021-03-17 18:00:00,41,Tablet,8,Belts, Canvas Belt
364,2021-03-17 19:00:00,179,Desktop,19,Jeans, Bootcut Jeans
365,2021-03-17 20:00:00,329,Tablet,5,Skincare, Eye Cream
365,2021-03-17 21:00:00,461,Desktop,10,Jewelry, Bracelet
365,2021-03-17 22:00:00,219,Desktop,1,Hats, Trucker Hat
365,2021-03-17 23:00:00,53,Mobile,8,Sandals, Gladiator Sandals
365,2021-03-18 00:00:00,578,Desktop,8,Watches, Analog Watch
366,2021-03-18 01:00:00,585,Mobile,18,Skincare, Face Mask
366,2021-03-18 02:00:00,436,Mobile,19,Bags, Satchel Bag
366,2021-03-18 03:00:00,559,Tablet,19,Suits, Tuxedo
366,2021-03-18 04:00:00,17,Mobile,6,Makeup, Concealer
366,2021-03-18 05:00:00,518,Mobile,16,Ties, Bowtie
367,2021-03-18 06:00:00,192,Desktop,13,Suits, Double-Breasted Suit
367,2021-03-18 07:00:00,416,Mobile,16,Pants, Jeans
367,2021-03-18 08:00:00,558,Tablet,3,Pants, Dress Pants
367,2021-03-18 09:00:00,344,Desktop,9,Jackets, Denim Jacket
367,2021-03-18 10:00:00,346,Mobile,5,Bags, Backpack
368,2021-03-18 11:00:00,346,Mobile,9,Jackets, Windbreaker
368,2021-03-18 12:00:00,63,Desktop,11,Skincare, Moisturizer
368,2021-03-18 13:00:00,206,Mobile,17,Jewelry, Bracelet
368,2021-03-18 14:00:00,393,Desktop,17,T-Shirts, Graphic T-Shirt
368,2021-03-18 15:00:00,406,Desktop,5,Backpacks, Hiking Backpack
369,2021-03-18 16:00:00,88,Mobile,2,Watches, Sports Watch
369,2021-03-18 17:00:00,557,Mobile,1,Bags, Satchel Bag
369,2021-03-18 18:00:00,377,Tablet,17,Boots, Hiking Boots
369,2021-03-18 19:00:00,151,Desktop,13,Gloves, Leather Gloves
369,2021-03-18 20:00:00,52,Desktop,5,Backpacks, Hiking Backpack
370,2021-03-18 21:00:00,108,Desktop,14,Makeup, Blush
370,2021-03-18 22:00:00,342,Mobile,18,Ties, Knit Tie
370,2021-03-18 23:00:00,42,Tablet,8,Suits, Business Suit
370,2021-03-19 00:00:00,578,Desktop,15,Sweaters, Turtleneck Sweater
370,2021-03-19 01:00:00,360,Desktop,1,Sweaters, Turtleneck Sweater
371,2021-03-19 02:00:00,98,Mobile,13,T-Shirts, Pocket T-Shirt
371,2021-03-19 03:00:00,338,Desktop,10,Sneakers, Running Shoes
371,2021-03-19 04:00:00,139,Desktop,4,Scarves, Plaid Scarf
371,2021-03-19 05:00:00,492,Mobile,9,Shorts, Chino Shorts
371,2021-03-19 06:00:00,400,Desktop,8,Sweaters, Crewneck Sweater
372,2021-03-19 07:00:00,315,Desktop,13,Swimwear, Board Shorts
372,2021-03-19 08:00:00,198,Tablet,16,Shirts, Striped Shirt
372,2021-03-19 09:00:00,497,Mobile,15,Makeup, Concealer
372,2021-03-19 10:00:00,268,Mobile,17,Sneakers, High-Top Sneakers
372,2021-03-19 11:00:00,207,Desktop,8,Backpacks, Daypack
373,2021-03-19 12:00:00,301,Mobile,3,Sneakers, Canvas Sneakers
373,2021-03-19 13:00:00,154,Desktop,5,Jeans, Distressed Jeans
373,2021-03-19 14:00:00,561,Tablet,1,Shirts, Printed Shirt
373,2021-03-19 15:00:00,436,Desktop,9,Ties, Woven Tie
373,2021-03-19 16:00:00,347,Mobile,10,Shorts, Chino Shorts
374,2021-03-19 17:00:00,232,Desktop,12,Hats, Bucket Hat
374,2021-03-19 18:00:00,148,Mobile,6,Sweaters, Turtleneck Sweater
374,2021-03-19 19:00:00,63,Desktop,17,Sweaters, Cable Knit Sweater
374,2021-03-19 20:00:00,552,Mobile,14,Gloves, Leather Gloves
374,2021-03-19 21:00:00,210,Mobile,3,Shirts, Printed Shirt
375,2021-03-19 22:00:00,342,Mobile,16,Heels, Stiletto Heels
375,2021-03-19 23:00:00,10,Desktop,1,Suits, Single-Breasted Suit
375,2021-03-20 00:00:00,116,Mobile,13,Swimwear, Rash Guard
375,2021-03-20 01:00:00,156,Tablet,11,Sunglasses, Cat-Eye Sunglasses
375,2021-03-20 02:00:00,292,Mobile,11,Skincare, Cleanser
376,2021-03-20 03:00:00,189,Tablet,12,Bags, Crossbody Bag
376,2021-03-20 04:00:00,132,Mobile,16,Sneakers, Classic Sneakers
376,2021-03-20 05:00:00,266,Mobile,16,Shorts, Bermuda Shorts
376,2021-03-20 06:00:00,448,Tablet,5,Swimwear, Rash Guard
376,2021-03-20 07:00:00,323,Tablet,12,Jewelry, Ring
377,2021-03-20 08:00:00,193,Desktop,4,Hats, Bucket Hat
377,2021-03-20 09:00:00,91,Desktop,7,Boots, Ankle Boots
377,2021-03-20 10:00:00,24,Mobile,17,Backpacks, Daypack
